year,question_number,question_title,error_text_raw,error_text_summary,source,qualitative_severity,topic
2020,7.0,CALCULUS,"In Q7.1 many candidates made the following notational errors: ( ) ( ) ( ) 0 lim h f x h f x f x h ® + - = or ( ) ( ) 0 lim h f x h f x h ® + - = ( ) ( ) lim 0 f x h f x h h + - ® . They lost a mark for these errors. Some candidates made the following mistakes when removing brackets: ( ) ( ) 2 2 2 2 2 x h x h + = + , ( ) 2 2 2 1 2 1 x x - - = - - , ( ) 2 2 2 2 2 2 2 x h x xh h + = + + or ( ) ( ) 2 2 f x h x h + = + .",,DBE diagnostic,moderate_language,Calculus
2020,7.0,CALCULUS,The common error in Q7.2.1 was to rewrite 5 2x as 5 2x instead of 2 5x . Another common response was rewriting the first term in differentiable form and writing the derivative of the second term in the same step. It was incorrect to perform two different processes in the same step. ( ) 5 2 3 d x x dx + = 2 2 5 3 d x x dx æ ö + ç ÷ ç ÷ è ø 3 2 5 2 3 5 x x - = +,,DBE diagnostic,moderate_language,Calculus
2020,7.0,CALCULUS,"Many candidates did not recognise that the numerator in Q7.2.2 was a difference of two squares. Consequently, they had difficulty in factorising and simplifying the expression. Many candidates resorted to this incorrect method of simplification: 2 2 4 9 4 9 3 4 6 4 6 2 x x x x x - = - = - + . This constituted a mathematical breakdown and candidates were not credited for arriving at the correct simplified answer. Some candidates incorrectly differentiated the numerator and denominator: 2 4 9 8 2 4 6 4 x x x - = = + . Suggestions for improvement",,DBE diagnostic,moderate_language,Calculus
2020,7.0,CALCULUS,"Emphasis should be placed on the use of the correct notation when determining the derivative, either when using first principles or the rules.",,DBE diagnostic,moderate_language,Calculus
2020,7.0,CALCULUS,Teachers should explain the need for brackets when determining the derivative from first principles. This prevents the incorrect simplification that follows.,,DBE diagnostic,moderate_language,Calculus
2020,7.0,CALCULUS,"To apply the rules of differentiation, learners need a strong background in basic algebraic operations, e.g. factorisation, converting surds to exponential form and simplification of algebraic fractions. These skills should be revised before learners are expected to differentiate examples that contain surds or when algebraic manipulation is required. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 193",,DBE diagnostic,moderate_language,Calculus
2020,8.0,CALCULUS,"It was evident that candidates knew the interval for which the graph was increasing. However, they were unable to write this interval using the correct notation. The following incorrect answers were noted: 2 1 x > > - , – 1 and 2 and 1 or 2 x x = - = .",,DBE diagnostic,moderate_language,Calculus
2020,8.0,CALCULUS,Many candidates were unable to answer Q8.2 because they were unable to calculate the second derivative of g(x). Some used the derivative given in Q8.4 to obtain the answer to Q8.2. This was not acceptable.,,DBE diagnostic,moderate_language,Calculus
2020,8.0,CALCULUS,"In answering Q8.3 some candidates gave their answers as specific values, e.g. –1, 0 or 2, instead of an interval. Many candidates did not link the answer to Q8.2 with the answer to Q8.3.",,DBE diagnostic,moderate_language,Calculus
2020,8.0,CALCULUS,"Most candidates did not use the method of determining the derivative of 3 2 ( ) g x ax bx cx = + + , and then equating coefficients with those of the given derivative, / 2 ( ) 6 6 12 g x x x = - + + . Many simply wrote down the answer only, giving the impression that they integrated / 2 ( ) 6 6 12 g x x x = - + + .",,DBE diagnostic,moderate_language,Calculus
2020,8.0,CALCULUS,"Most candidates did not realise that the tangent to g has its maximum gradient at the point of inflection. Some candidates calculated the equation of the tangent to the graph at 2 x = , the maximum turning point. Suggestions for improvement",,DBE diagnostic,moderate_language,Calculus
2020,8.0,CALCULUS,"When teaching graphs of cubic functions, teachers should inform learners of both methods of determining the x-coordinate of the point of inflection: solving for x in ( ) // 0 f x = as well as determining the x- value midway between the two turning points.",,DBE diagnostic,moderate_language,Calculus
2020,8.0,CALCULUS,"Teachers should teach concavity in such a way that learners can visually identify where a graph is concave up or concave down. In this way, learners should deduce that the point of inflection is critical to establishing the concavity of a cubic graph.",,DBE diagnostic,moderate_language,Calculus
2020,8.0,CALCULUS,"Learners should be taught that the maximum (or minimum) gradient of a tangent to a cubic curve occurs when the derivative function is at a maximum (or minimum), i.e. at the turning point of the derivative function. This is equivalent to the second derivative of the function being zero or at the point of inflection. Using graphs of the function, its first derivative and its second derivative on the same system of axes, is a useful way of explaining this concept.",,DBE diagnostic,moderate_language,Calculus
2020,9.0,CALCULUS,In Q9.1 many candidates used the formula for volume of a rectangular prism instead of the formula for surface area. Some candidates attempted to work backwards from the answer but were unsuccessful in their attempts. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 194,,DBE diagnostic,moderate_language,Calculus
2020,9.0,CALCULUS,"Most candidates calculated the derivative of the Cost function, 2 ( ) 90 48 C w w wh = + , as / ( ) 180 48 C w w h = + . This was incorrect because: firstly, h is not a constant and secondly, h is a function in w, i.e. h is dependent on w. Candidates made mistakes in making h the subject of the formula in 2 3 5 V l b h w h = ´ ´ = = . Instead of 2 3 5 w h = , they obtained 2 3 5 w h = or 2 5 3 h w = - . Suggestion for improvement The section on measurement, i.e. surface area and volume, is generally not well taught. Teachers should ensure that there is enough time for learners to understand the application of Calculus fully.",,DBE diagnostic,moderate_language,Calculus
2020,10.0,PROBABILITY,In Q10.1 many candidates gave the answer as 10!. This was incorrect. These candidates overlooked the phrase in the question which stated that digits may be repeated.,,DBE diagnostic,moderate_language,Probability
2020,10.0,PROBABILITY,"Many candidates did not answer Q10.2.1 correctly because they failed to interpret and apply the restrictions correctly. Some candidates wrote ( ) ( ) ( ) 8! 10! 10! 8! 8! 10! 2! 10! 10! 10! ´ ´ ´ ´ ´ ´ ´ ´ ´ instead of ( ) ( ) ( ) 8 10 10 8 8 10 2 10 10 10 ´ ´ ´ ´ ´ ´ ´ ´ ´ , which is a clear indication that they do not understand the general counting principle. Other candidates gave the answer as ( ) ( ) ( ) 8 10 10 8 8 10 2 10 10 10 ´ ´ + ´ ´ + ´ ´ ´ . This was also incorrect.",,DBE diagnostic,moderate_language,Probability
2020,10.0,PROBABILITY,"Very few candidates attempted Q10.2.2 as this question was dependent on the answers to Q10.1 and Q10.2.1. Suggestion for improvement Teach learners the Fundamental Counting Principle in such a way that they will be able to reason answers, instead of trying to remember rules.",,DBE diagnostic,moderate_language,Probability
2020,11.0,PROBABILITY AND COUNTING PRINCIPLES,"In Q11.1 some candidates wrote the answer as 0,5 0,5 + instead of 0,5 0,5 ´ . This reflects a misunderstanding of the concepts of and or in the description of two consecutive events.",,DBE diagnostic,moderate_language,Probability
2020,11.0,PROBABILITY AND COUNTING PRINCIPLES,In Q11.2 some candidates did not understand the meaning of the concept at least and gave the answer for the three events in which the bull’s eye was hit exactly twice. They omitted the instance where the bull’s eye was hit three times. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 195 Suggestion for improvement A tree diagram is a useful aid in dealing with problems that involve compound events. It allows learners to visualise the problem and extract the necessary information from it. Learners should be encouraged to draw tree diagrams when answering questions on probability. 10.5 OVERVIEW OF LEARNER PERFORMANCE IN PAPER 2,,DBE diagnostic,moderate_language,Probability
2020,11.0,PROBABILITY AND COUNTING PRINCIPLES,Individual performance in the paper varied from very poor to excellent.,,DBE diagnostic,moderate_language,Probability
2020,11.0,PROBABILITY AND COUNTING PRINCIPLES,Integration of topics is still a challenge to many candidates. Mathematics cannot be studied in compartments and it is expected that candidates must be able to apply knowledge from one section to another section of work.,,DBE diagnostic,moderate_language,Probability
